0.000357143 -71.70859 0.05288823 -71.65570177 -750.930598478 0.553844249431 -750.376754228
0.000784161 -1.53798 0.05146494 -1.48651506 -16.1056888979 0.538939591405 -15.5667493065
0.00128984 -0.8925669 0.04999124 -0.84257566 -9.34693871959 0.523507041093 -8.8234316785
0.00189339 -0.83503 0.04838411 -0.78664589 -8.74441371176 0.506677215088 -8.23773649667
0.0025898 -0.7899348 0.04681557 -0.74311923 -8.27217788165 0.490251502619 -7.78192637903
0.00341886 -0.7515018 0.04515769 -0.70634411 -7.8697084468 0.472890223857 -7.39681822294
0.00439422 -0.7191708 0.04341017 -0.67576063 -7.53113900652 0.45459023721 -7.07654876931
0.00550892 -0.6943727 0.04170018 -0.65267252 -7.27145391058 0.436683263805 -6.83477064677
0.00682629 -0.6760303 0.04009686 -0.63593344 -7.07937274695 0.419893336027 -6.65947941092
0.00829004 -0.6606887 0.03873418 -0.62195452 -6.91871588743 0.405623384436 -6.513092503
0.00996289 -0.6469583 0.03759164 -0.60936666 -6.77493147486 0.393658733535 -6.38127274133
0.0119703 -0.6343675 0.0366292 -0.5977383 -6.64308092559 0.383580085423 -6.25950084016
0.0139777 -0.6233365 0.03595962 -0.58737688 -6.52756456371 0.37656826006 -6.15099630365
0.0159852 -0.6161104 0.0354817 -0.5806287 -6.45189302147 0.371563493523 -6.08032952794
0.0179926 -0.6115715 0.03511192 -0.57645958 -6.40436177182 0.367691166418 -6.0366706054
0.02 -0.6103746 0.03483704 -0.57553756 -6.39182786433 0.364812629789 -6.02701523454
0.0222222 -0.611172 0.03461904 -0.57655296 -6.4001782176 0.362529739128 -6.03764847847
0.0247619 -0.6136995 0.03440638 -0.57929312 -6.42664613571 0.360302768815 -6.06634336689
0.0278095 -0.6178392 0.03415271 -0.58368649 -6.46999697273 0.357646342787 -6.11235062995
0.0308571 -0.6202099 0.03401445 -0.58619545 -6.49482288508 0.356198487453 -6.13862439763
0.0339048 -0.6216215 0.03392005 -0.58770145 -6.50960512571 0.355209932965 -6.15439519275
0.0369524 -0.6220574 0.03385975 -0.58819765 -6.51416985984 0.354578472841 -6.159591387
0.04 -0.6208774 0.03381525 -0.58706215 -6.50181292873 0.354112469931 -6.1477004588
0.0433333 -0.6200096 0.0337244 -0.5862852 -6.49272534838 0.353161090956 -6.13956425743
0.0466667 -0.6175135 0.03369681 -0.58381669 -6.46658625031 0.352872169151 -6.11371408116
0.05 -0.6143128 0.03367636 -0.58063644 -6.43306859829 0.352658017252 -6.08041058104
0.0533333 -0.611156 0.03358992 -0.57756608 -6.40001066599 0.351752819689 -6.0482578463
0.0566667 -0.6084216 0.03343243 -0.57498917 -6.37137609615 0.350103588266 -6.02127250789
0.06 -0.6060546 0.03333444 -0.57272016 -6.34658893011 0.349077439385 -5.99751149073
0.0633333 -0.6040469 0.03319526 -0.57085164 -6.32556434488 0.347619949833 -5.97794439505
0.0666667 -0.6023839 0.03302461 -0.56935929 -6.3081494496 0.345832907212 -5.96231654239
0.07 -0.6009962 0.032843 -0.5681532 -6.29361748918 0.343931091739 -5.94968639745
0.0733333 -0.599607 0.03266294 -0.56694406 -6.2790698208 0.342045507829 -5.93702431297
0.0766667 -0.5980059 0.03248867 -0.56551723 -6.26230314081 0.340220556656 -5.92208258415
0.08 -0.5964835 0.03233274 -0.56415076 -6.24636060529 0.338587661515 -5.90777294378
0.0833333 -0.5949644 0.03217475 -0.56278965 -6.23045262729 0.336933194104 -5.89351943319
0.0866667 -0.5934367 0.03199403 -0.56144267 -6.2144545903 0.335040698689 -5.87941389161
0.09 -0.5922317 0.03182102 -0.56041068 -6.20183585981 0.333228942206 -5.8686069176
0.0933333 -0.5902273 0.0316709 -0.5585564 -6.18084583209 0.331656889242 -5.84918894285
0.0966667 -0.5883654 0.0315154 -0.55685 -6.16134806089 0.33002849705 -5.83131956384
0.1 -0.5863872 0.03135709 -0.55503011 -6.14063239893 0.328370678607 -5.81226172032
0.103333 -0.5839287 0.03122994 -0.55269876 -6.11488704713 0.32703916692 -5.78784788021
0.106667 -0.5807498 0.03106112 -0.54968868 -6.08159768418 0.325271288014 -5.75632639616
0.11 -0.577331 0.03089201 -0.54643899 -6.0457960943 0.323500372235 -5.72229572206
0.113333 -0.5738148 0.03073136 -0.54308344 -6.008974534 0.321818049369 -5.68715648463
0.116667 -0.5694066 0.03056563 -0.53884097 -5.96281197155 0.320082528868 -5.64272944268
0.12 -0.5646722 0.03039983 -0.53427237 -5.91323345069 0.318346275328 -5.59488717536
0.123333 -0.5598395 0.03025709 -0.52958241 -5.86262553463 0.316851505543 -5.54577402909
0.126667 -0.5550228 0.03012954 -0.52489326 -5.81218517018 0.315515805067 -5.49666936512
0.13 -0.5500171 0.02998992 -0.52002718 -5.75976560236 0.314053707846 -5.44571189452
0.133333 -0.5457329 0.02983092 -0.51590198 -5.71490156487 0.312388663739 -5.40251290113
0.136667 -0.5413795 0.02970803 -0.51167147 -5.66931286668 0.311101762669 -5.35821110401
0.14 -0.5373714 0.02961295 -0.50775845 -5.62734014163 0.310106087237 -5.31723405439
0.144 -0.5346488 0.02942958 -0.50521922 -5.5988291411 0.308185841087 -5.29064330001
0.148 -0.5303143 0.02934118 -0.50097312 -5.55343836325 0.307260118452 -5.24617824479
0.152 -0.5266163 0.02920695 -0.49740935 -5.5147129978 0.305854465179 -5.20885853262
0.156 -0.5221774 0.02908188 -0.49309552 -5.4682289457 0.304544735202 -5.1636842105
0.16 -0.516855 0.02894226 -0.48791274 -5.41249290324 0.303082637981 -5.10941026526
0.164 -0.5103488 0.0287538 -0.481595 -5.34436013616 0.301109089476 -5.04325104669
0.168 -0.5031217 0.02864588 -0.47447582 -5.26867812194 0.299978953879 -4.96869916806
0.172 -0.4944955 0.02854309 -0.46595241 -5.17834476678 0.298902539516 -4.87944222726
0.176 -0.4853849 0.02838836 -0.45699654 -5.08293878668 0.297282210745 -4.78565657593
0.18 -0.4762705 0.02831013 -0.44796037 -4.98749301307 0.296462988101 -4.69103002497
0.184 -0.4667867 0.02818103 -0.43860567 -4.88817889171 0.295111056062 -4.59306783565
0.188 -0.4581544 0.02802703 -0.43012737 -4.7977816575 0.293498371833 -4.50428328567
0.192 -0.4512799 0.02796088 -0.42331902 -4.72579206184 0.292805650653 -4.43298641119
0.196 -0.4456319 0.02786242 -0.41776948 -4.66664634415 0.291774579944 -4.37487176421
0.2 -0.4417574 0.02765765 -0.41409975 -4.62607267503 0.289630233519 -4.33644244151
0.204 -0.440001 0.02763081 -0.41237019 -4.60767969724 0.289349165696 -4.31833053154
0.208 -0.4401581 0.0275121 -0.412646 -4.60932484459 0.288106037483 -4.32121880711
0.212 -0.4422843 0.027383 -0.4149013 -4.63159035893 0.286754105444 -4.34483625348
0.216 -0.4462854 0.02735586 -0.41892954 -4.67348978015 0.286469896029 -4.38701988412
0.22 -0.4517681 0.0273063 -0.4244618 -4.73090448029 0.285950904922 -4.44495357537
0.224 -0.4580197 0.027253 -0.4307667 -4.7963710824 0.285392748628 -4.51097833377
0.228 -0.4647447 0.02724268 -0.43750202 -4.86679511772 0.28528467784 -4.58151043988
0.232 -0.4713239 0.02724502 -0.44407888 -4.935692339 0.285309182263 -4.65038315674
0.236 -0.4771555 0.02724757 -0.44990793 -4.9967607114 0.285335885801 -4.7114248256
0.24 -0.4820989 0.0272414 -0.4548575 -5.04852787515 0.285271273712 -4.76325660143
0.244 -0.4866048 0.02722784 -0.45937696 -5.09571354961 0.285129273724 -4.81058427588
0.248 -0.4901527 0.02721205 -0.46294065 -5.13286707152 0.28496392123 -4.84790315029
0.252 -0.4927946 0.02719958 -0.46559502 -5.16053298363 0.284833335696 -4.87569964793
