0.000357143 1577.477 1.139558 -2.097288 0.002154331 1578.616558 -2.095133669
0.000784161 43.70087 1.091555 3.439882 0.001342047 44.792425 3.441224047
0.00128984 20.35918 1.045635 6.784184 -0.004476856 21.404815 6.779707144
0.00189339 19.10739 1.001599 6.512164 -0.01243411 20.108989 6.49972989
0.0025898 18.32658 0.9561358 6.144479 -0.01700729 19.2827158 6.12747171
0.00341886 17.61596 0.9115647 6.318465 -0.02190189 18.5275247 6.29656311
0.00439422 17.02574 0.8687704 6.559418 -0.0268241 17.8945104 6.5325939
0.00550892 16.59117 0.8290957 6.807021 -0.03088022 17.4202657 6.77614078
0.00682629 16.25384 0.7925282 7.25435 -0.03390523 17.0463682 7.22044477
0.00829004 15.95325 0.7616329 7.575838 -0.03585741 16.7148829 7.53998059
0.00996289 15.66154 0.7355782 8.068861 -0.03748675 16.3971182 8.03137425
0.0119703 15.35434 0.7135997 8.565706 -0.03887339 16.0679397 8.52683261
0.0139777 15.04223 0.699061 8.492058 -0.03902145 15.741291 8.45303655
0.0159852 14.79366 0.6889755 8.660836 -0.03852345 15.4826355 8.62231255
0.0179926 14.58912 0.6814764 8.717308 -0.03848183 15.2705964 8.67882617
0.02 14.4711 0.6759792 8.677002 -0.03824852 15.1470792 8.63875348
0.0222222 14.40956 0.6715307 8.741566 -0.03872324 15.0810907 8.70284276
0.0247619 14.39769 0.6674083 8.553735 -0.04020434 15.0650983 8.51353066
0.0278095 14.44352 0.6624814 8.2419 -0.04272923 15.1060014 8.19917077
0.0308571 14.46586 0.6607201 7.424477 -0.04411143 15.1265801 7.38036557
0.0339048 14.49936 0.659411 6.937596 -0.04524173 15.158771 6.89235427
0.0369524 14.53836 0.6584332 6.455713 -0.0464298 15.1967932 6.4092832
0.04 14.55933 0.6575507 6.021659 -0.04746442 15.2168807 5.97419458
0.0433333 14.60532 0.655029 5.789431 -0.04928204 15.260349 5.74014896
0.0466667 14.62339 0.654675 5.248318 -0.05046655 15.278065 5.19785145
0.05 14.63494 0.6538427 4.964955 -0.05125591 15.2887827 4.91369909
0.0533333 14.63152 0.6526656 4.743226 -0.05258624 15.2841856 4.69063976
0.0566667 14.61456 0.6500398 4.583363 -0.05406693 15.2645998 4.52929607
0.06 14.5804 0.6475495 4.464609 -0.05463002 15.2279495 4.40997898
0.0633333 14.53351 0.6456919 4.360475 -0.0561566 15.1792019 4.3043184
0.0666667 14.49234 0.642986 4.266283 -0.05745718 15.135326 4.20882582
0.07 14.45031 0.6390216 4.187681 -0.05806955 15.0893316 4.12961145
0.0733333 14.41045 0.6364661 4.115603 -0.05919099 15.0469161 4.05641201
0.0766667 14.37047 0.6334598 4.036538 -0.05999642 15.0039298 3.97654158
0.08 14.3325 0.6305173 3.990047 -0.06049208 14.9630173 3.92955492
0.0833333 14.29041 0.6278276 3.945831 -0.06103163 14.9182376 3.88479937
0.0866667 14.24255 0.6251523 3.913678 -0.0617259 14.8677023 3.8519521
0.09 14.19293 0.6219816 3.902698 -0.06196354 14.8149116 3.84073446
0.0933333 14.1293 0.6190861 3.887311 -0.06207451 14.7483861 3.82523649
0.0966667 14.05825 0.6166944 3.880236 -0.06245888 14.6749444 3.81777712
0.1 13.98195 0.6139782 3.897705 -0.06257543 14.5959282 3.83512957
0.103333 13.8908 0.6108064 3.9276 -0.06177364 14.5016064 3.86582636
0.106667 13.78894 0.6082687 3.935796 -0.0617062 14.3972087 3.8740898
0.11 13.67673 0.6055773 3.977846 -0.06150623 14.2823073 3.91633977
0.113333 13.56146 0.6021345 4.040692 -0.0605052 14.1635945 3.9801868
0.116667 13.42571 0.5995202 4.10056 -0.05980006 14.0252302 4.04075994
0.12 13.28912 0.5967885 4.156564 -0.05903863 13.8859085 4.09752537
0.123333 13.15281 0.59429 4.240835 -0.05796536 13.7471 4.18286964
0.126667 13.01846 0.5918298 4.325201 -0.05645726 13.6102898 4.26874374
0.13 12.88632 0.5895761 4.388779 -0.05505443 13.4758961 4.33372457
0.133333 12.78034 0.5868145 4.437732 -0.0535588 13.3671545 4.3841732
0.136667 12.68696 0.5847967 4.472293 -0.05182796 13.2717567 4.42046504
0.14 12.60944 0.5832118 4.477809 -0.04992244 13.1926518 4.42788656
0.144 12.57887 0.5790254 4.798638 -0.04840503 13.1578954 4.75023297
0.148 12.52825 0.5780474 4.354691 -0.04562337 13.1062974 4.30906763
0.152 12.52293 0.5761434 4.237055 -0.04352564 13.0990734 4.19352936
0.156 12.50601 0.5741214 4.111045 -0.04109807 13.0801314 4.06994693
0.16 12.47855 0.5717364 3.983484 -0.03878588 13.0502864 3.94469812
0.164 12.42147 0.5681364 3.915162 -0.03706957 12.9896064 3.87809243
0.168 12.34499 0.5662088 3.897474 -0.03466064 12.9111988 3.86281336
0.172 12.23038 0.5644188 3.94625 -0.03254687 12.7947988 3.91370313
0.176 12.09818 0.5613838 4.074366 -0.03091549 12.6595638 4.04345051
0.18 11.95783 0.5597762 4.275235 -0.02823487 12.5176062 4.24700013
0.184 11.80665 0.5575828 4.542143 -0.02676293 12.3642328 4.51538007
0.188 11.64578 0.5547905 4.872419 -0.02568975 12.2005705 4.84672925
0.192 11.49149 0.5534801 5.254146 -0.02368857 12.0449701 5.23045743
0.196 11.35317 0.5519495 5.654529 -0.02313458 11.9051195 5.63139442
0.2 11.22465 0.5483643 6.088693 -0.02365514 11.7730143 6.06503786
0.204 11.11795 0.5478286 6.52308 -0.02241324 11.6657786 6.50066676
0.208 11.05047 0.5459081 6.932862 -0.0231554 11.5963781 6.9097066
0.212 11.00836 0.543672 7.316474 -0.02387454 11.552032 7.29259946
0.216 11.00337 0.5432336 7.638708 -0.02394942 11.5466036 7.61475858
0.22 11.03881 0.542493 7.873918 -0.02497562 11.581303 7.84894238
0.224 11.10776 0.5416352 8.017466 -0.02612705 11.6493952 7.99133895
0.228 11.20959 0.5415272 8.069813 -0.02726813 11.7511172 8.04254487
0.232 11.32927 0.5416294 8.027931 -0.02862536 11.8708994 7.99930564
0.236 11.45734 0.5416543 7.936377 -0.03013229 11.9989943 7.90624471
0.24 11.58512 0.5414802 7.811947 -0.03169146 12.1266002 7.78025554
0.244 11.7085 0.541189 7.685729 -0.03326555 12.249689 7.65246345
0.248 11.82066 0.5408128 7.58654 -0.03474429 12.3614728 7.55179571
0.252 11.9223 0.5404933 7.511334 -0.03607707 12.4627933 7.47525693
0.256 12.00852 0.540455 7.461308 -0.03724061 12.548975 7.42406739
0.26 12.0938 0.5408813 7.455601 -0.03833826 12.6346813 7.41726274
0.264 12.16151 0.540296 7.466699 -0.03941855 12.701806 7.42728045
0.268 12.22969 0.5397887 7.505239 -0.04017445 12.7694787 7.46506455
0.272 12.2791 0.5408071 7.562672 -0.04121028 12.8199071 7.52146172
0.276 12.31269 0.5410985 7.624253 -0.0419167 12.8537885 7.5823363
0.28 12.34519 0.5422943 7.678404 -0.04273956 12.8874843 7.63566444
0.284 12.35804 0.5430108 7.728263 -0.04381991 12.9010508 7.68444309
0.288 12.35978 0.5427311 7.801968 -0.04365182 12.9025111 7.75831618
0.292 12.35125 0.5441072 7.83456 -0.04431091 12.8953572 7.79024909
0.296 12.30197 0.5451012 7.883733 -0.04515849 12.8470712 7.83857451
0.3 12.27156 0.5453739 7.951511 -0.04540394 12.8169339 7.90610706
0.304 12.20477 0.5447906 7.999171 -0.04456756 12.7495606 7.95460344
0.308 12.13314 0.5451198 8.066593 -0.04464406 12.6782598 8.02194894
0.312 12.04201 0.5454541 8.147415 -0.04456072 12.5874641 8.10285428
0.316 11.94169 0.5452545 8.222485 -0.0438961 12.4869445 8.1785889
0.32 11.8489 0.5441385 8.306074 -0.04236088 12.3930385 8.26371312
0.324 11.74887 0.5437394 8.389893 -0.04114664 12.2926094 8.34874636
0.328 11.67302 0.5440291 8.436899 -0.03992284 12.2170491 8.39697616
0.332 11.61972 0.5440399 8.440947 -0.03840967 12.1637599 8.40253733
0.336 11.6025 0.5432365 8.394979 -0.03665682 12.1457365 8.35832218
0.34 11.62589 0.5424824 8.287479 -0.03473117 12.1683724 8.25274783
0.344 11.68292 0.5416447 8.107053 -0.0328527 12.2245647 8.0742003
0.348 11.76221 0.5404223 7.859371 -0.03103012 12.3026323 7.82834088
0.352 11.85252 0.5389147 7.570785 -0.02923699 12.3914347 7.54154801
0.356 11.93551 0.5372162 7.247867 -0.02742033 12.4727262 7.22044667
0.36 12.00244 0.5353977 6.938299 -0.02549212 12.5378377 6.91280688
0.364 12.03815 0.5336153 6.673893 -0.02338669 12.5717653 6.65050631
0.368 12.04971 0.531929 6.448833 -0.02108344 12.581639 6.42774956
0.372 12.02938 0.5304779 6.28545 -0.01861541 12.5598579 6.26683459
0.376 11.97512 0.5294893 6.195528 -0.01608046 12.5046093 6.17944754
0.38 11.89424 0.5289793 6.188016 -0.01355486 12.4232193 6.17446114
0.384 11.77583 0.5287537 6.243109 -0.01134656 12.3045837 6.23176244
0.388 11.63469 0.5280347 6.376684 -0.009316491 12.1627247 6.367367509
0.392 11.48916 0.5272033 6.553971 -0.008484314 12.0163633 6.545486686
0.396 11.33106 0.5282694 6.788249 -0.006908227 11.8593294 6.781340773
0.4 11.1935 0.528298 7.041781 -0.006573049 11.721798 7.035207951
0.404 11.06746 0.5257914 7.307097 -0.006762496 11.5932514 7.300334504
0.408 10.97547 0.5264466 7.547559 -0.006866255 11.5019166 7.540692745
0.412 10.90323 0.5281783 7.791159 -0.006490494 11.4314083 7.784668506
0.416 10.87643 0.5272154 7.976589 -0.007471868 11.4036454 7.969117132
0.42 10.88089 0.528683 8.096549 -0.007867939 11.409573 8.088681061
0.424 10.9109 0.5303747 8.133557 -0.008697503 11.4412747 8.124859497
0.428 10.97364 0.5319117 8.084096 -0.009742844 11.5055517 8.074353156
0.432 11.05854 0.5332338 7.957344 -0.01098358 11.5917738 7.94636042
0.436 11.15275 0.5342943 7.784088 -0.01235207 11.6870443 7.77173593
0.44 11.24472 0.5351734 7.585193 -0.01376939 11.7798934 7.57142361
0.444 11.33301 0.535512 7.366176 -0.01504723 11.868522 7.35112877
0.448 11.41027 0.5363882 7.170157 -0.0163884 11.9466582 7.1537686
0.452 11.47474 0.53725 6.993267 -0.01752715 12.01199 6.97573985
0.456 11.53074 0.5373892 6.836155 -0.01802315 12.0681292 6.81813185
0.46 11.57682 0.5395228 6.717332 -0.01885024 12.1163428 6.69848176
0.464 11.60962 0.5419837 6.61968 -0.01943909 12.1516037 6.60024091
0.468 11.63317 0.5434683 6.555489 -0.01949387 12.1766383 6.53599513
0.472 11.6395 0.5463886 6.522713 -0.01994201 12.1858886 6.50277099
0.476 11.63218 0.5471188 6.517875 -0.02050798 12.1792988 6.49736702
0.48 11.60326 0.5481943 6.530279 -0.02049407 12.1514543 6.50978493
0.484 11.5696 0.5505491 6.553179 -0.02085421 12.1201491 6.53232479
0.488 11.5156 0.5520772 6.594752 -0.02128725 12.0676772 6.57346475
0.492 11.45224 0.5527165 6.653738 -0.02101194 12.0049565 6.63272606
0.496 11.38055 0.5536114 6.712521 -0.02098018 11.9341614 6.69154082
0.5 11.2973 0.5559841 6.780762 -0.02118454 11.8532841 6.75957746
0.504 11.19897 0.5571657 6.87541 -0.02094254 11.7561357 6.85446746
0.508 11.09803 0.5553463 6.968505 -0.01995753 11.6533763 6.94854747
0.512 10.99114 0.5560018 7.084416 -0.01939622 11.5471418 7.06501978
0.516 10.87585 0.5564329 7.207321 -0.01872569 11.4322829 7.18859531
0.52 10.76436 0.5560307 7.325598 -0.01766547 11.3203907 7.30793253
0.524 10.6663 0.5551947 7.442425 -0.01625113 11.2214947 7.42617387
0.528 10.58081 0.5543716 7.534322 -0.01461554 11.1351816 7.51970646
0.532 10.52631 0.5534313 7.601462 -0.01280933 11.0797413 7.58865267
0.536 10.49673 0.5524508 7.62325 -0.01084296 11.0491808 7.61240704
0.54 10.49677 0.5514388 7.589926 -0.008801768 11.0482088 7.581124232
0.544 10.52409 0.5503042 7.520561 -0.006707799 11.0743942 7.513853201
0.548 10.56789 0.5491086 7.391817 -0.004643482 11.1169986 7.387173518
0.552 10.61699 0.5477721 7.241481 -0.002615681 11.1647621 7.238865319
0.556 10.66005 0.5462627 7.073448 -0.0006670093 11.2063127 7.0727809907
0.56 10.68676 0.5445982 6.90717 0.001241918 11.2313582 6.908411918
0.564 10.68824 0.542857 6.775195 0.003123301 11.231097 6.778318301
0.568 10.66885 0.5410158 6.675405 0.004951962 11.2098658 6.680356962
0.572 10.62971 0.5389112 6.631584 0.006818064 11.1686212 6.638402064
0.576 10.5625 0.5367367 6.638061 0.008564835 11.0992367 6.646625835
0.58 10.48393 0.534659 6.701481 0.01019819 11.018589 6.71167919
0.584 10.39198 0.5327174 6.82123 0.01161236 10.9246974 6.83284236
0.588 10.28037 0.5308415 6.987226 0.01282979 10.8112115 7.00005579
0.592 10.17105 0.5290312 7.189793 0.01375294 10.7000812 7.20354594
0.596 10.06625 0.5271874 7.448826 0.01440718 10.5934374 7.46323318
0.6 9.966075 0.5252795 7.714946 0.01475086 10.4913545 7.72969686
0.604 9.867728 0.5232821 8.003749 0.01485908 10.3910101 8.01860808
0.608 9.801464 0.5212615 8.307171 0.01475468 10.3227255 8.32192568
0.612 9.755234 0.519291 8.58384 0.01444775 10.274525 8.59828775
0.616 9.722603 0.5175897 8.821486 0.01406139 10.2401927 8.83554739
0.62 9.748598 0.5164684 8.948682 0.01352291 10.2650664 8.96220491
0.624 9.804939 0.5159553 8.978842 0.01287046 10.3208943 8.99171246
0.628 9.900671 0.5160109 8.849184 0.0120105 10.4166819 8.8611945
0.632 10.02505 0.5161557 8.618395 0.01097969 10.5412057 8.62937469
0.636 10.14927 0.5158988 8.332884 0.009772142 10.6651688 8.342656142
0.64 10.27488 0.5150548 8.037514 0.008424462 10.7899348 8.045938462
0.644 10.37723 0.5135533 7.784436 0.007067183 10.8907833 7.791503183
0.648 10.46557 0.5116306 7.557538 0.005797726 10.9772006 7.563335726
0.652 10.54449 0.509594 7.366958 0.004696909 11.054084 7.371654909
0.656 10.61356 0.507747 7.2223 0.003880679 11.121307 7.226180679
0.66 10.66935 0.5063651 7.088084 0.003324606 11.1757151 7.091408606
0.664 10.7162 0.5054311 6.986321 0.003036042 11.2216311 6.989357042
0.668 10.75991 0.5049691 6.908358 0.002956453 11.2648791 6.911314453
0.672 10.78704 0.504746 6.831374 0.002945901 11.291786 6.834319901
0.676 10.8073 0.5047446 6.789551 0.003042233 11.3120446 6.792593233
0.68 10.82507 0.5049413 6.754801 0.003204675 11.3300113 6.758005675
0.684 10.82372 0.5051911 6.738979 0.003512094 11.3289111 6.742491094
0.688 10.81173 0.5055285 6.734149 0.003943669 11.3172585 6.738092669
0.692 10.78842 0.505868 6.730452 0.004499988 11.294288 6.734951988
0.696 10.74227 0.5061456 6.754468 0.005236886 11.2484156 6.759704886
0.7 10.68572 0.5063494 6.766714 0.006132548 11.1920694 6.772846548
0.704 10.60768 0.5063877 6.809121 0.007240657 11.1140677 6.816361657
0.708 10.51441 0.5062383 6.875319 0.008554145 11.0206483 6.883873145
0.712 10.39982 0.5058433 6.945055 0.01005234 10.9056633 6.95510734
0.716 10.27345 0.5052387 7.028484 0.01177314 10.7786887 7.04025714
0.72 10.14014 0.5044119 7.139635 0.01372805 10.6445519 7.15336305
0.724 10.00815 0.5034448 7.240263 0.0158939 10.5115948 7.2561569
0.728 9.895152 0.5024171 7.332875 0.01824845 10.3975691 7.35112345
0.732 9.805085 0.5014225 7.407311 0.02073028 10.3065075 7.42804128
0.736 9.749265 0.5005986 7.44468 0.02326849 10.2498636 7.46794849
0.74 9.726449 0.4998732 7.420417 0.02568458 10.2263222 7.44610158
0.744 9.750236 0.4992339 7.340381 0.02786529 10.2494699 7.36824629
0.748 9.798563 0.4982296 7.223682 0.02988245 10.2967926 7.25356445
0.752 9.859467 0.4969502 7.053767 0.03176386 10.3564172 7.08553086
0.756 9.917056 0.4953701 6.878679 0.03332306 10.4124261 6.91200206
0.76 9.960279 0.4935535 6.726384 0.03451663 10.4538325 6.76090063
0.764 9.972546 0.4915233 6.607318 0.03532479 10.4640693 6.64264279
0.768 9.959876 0.4893455 6.531179 0.03577856 10.4492215 6.56695756
0.772 9.921158 0.4870514 6.518849 0.0359486 10.4082094 6.5547976
0.776 9.861781 0.4847072 6.572367 0.03590985 10.3464882 6.60827685
0.78 9.790838 0.4824266 6.674508 0.0356542 10.2732646 6.7101622
0.784 9.701795 0.480237 6.846059 0.03522182 10.182032 6.88128082
0.788 9.621678 0.4782123 7.069142 0.03454379 10.0998903 7.10368579
0.792 9.53553 0.4763499 7.33314 0.03364158 10.0118799 7.36678158
0.796 9.451634 0.474676 7.635058 0.03247947 9.92631 7.66753747
0.8 9.386043 0.4731742 7.964948 0.03098912 9.8592172 7.99593712
0.804 9.338219 0.471862 8.30448 0.02919575 9.810081 8.33367575
0.808 9.307568 0.4707227 8.635459 0.02708646 9.7782907 8.66254546
0.812 9.304875 0.469775 8.928344 0.02473434 9.77465 8.95307834
0.816 9.337935 0.469068 9.172228 0.02216704 9.807003 9.19439504
0.82 9.403418 0.4685917 9.338808 0.01940296 9.8720097 9.35821096
0.824 9.497131 0.4683637 9.413732 0.01650389 9.9654947 9.43023589
0.828 9.619931 0.4682848 9.40566 0.01338536 10.0882158 9.41904536
0.832 9.758107 0.4681633 9.324603 0.01011667 10.2262703 9.33471967
0.836 9.90822 0.4678245 9.193987 0.006680557 10.3760445 9.200667557
0.84 10.04309 0.4671354 9.050367 0.003214998 10.5102254 9.053581998
0.844 10.18238 0.4660727 8.91022 -0.0002033881 10.6484527 8.9100166119
0.848 10.29147 0.4646345 8.796993 -0.003492537 10.7561045 8.793500463
0.852 10.39673 0.4629739 8.710526 -0.006611308 10.8597039 8.703914692
0.856 10.49094 0.4612038 8.66446 -0.009455841 10.9521438 8.655004159
0.86 10.5757 0.4593914 8.652495 -0.01202125 11.0350914 8.64047375
0.864 10.65674 0.4576117 8.657774 -0.01429259 11.1143517 8.64348141
0.868 10.73117 0.4559022 8.68646 -0.01620009 11.1870722 8.67025991
0.872 10.79638 0.4542146 8.721714 -0.01771204 11.2505946 8.70400196
0.876 10.86469 0.4526666 8.758894 -0.01881017 11.3173566 8.74008383
0.88 10.92972 0.4513726 8.790137 -0.01950444 11.3810926 8.77063256
0.884 10.98778 0.450343 8.802252 -0.01985296 11.438123 8.78239904
0.888 11.03086 0.4496234 8.812947 -0.01989997 11.4804834 8.79304703
0.892 11.05712 0.4492616 8.80198 -0.01962612 11.5063816 8.78235388
0.896 11.07566 0.4492448 8.77503 -0.01910787 11.5249048 8.75592213
0.9 11.07853 0.4495497 8.763108 -0.01833598 11.5280797 8.74477202
0.904 11.04799 0.4501537 8.748861 -0.01731147 11.4981437 8.73154953
0.908 11.01461 0.4510604 8.729534 -0.01608682 11.4656704 8.71344718
0.912 10.95013 0.452146 8.734869 -0.01462826 11.402276 8.72024074
0.916 10.85841 0.453367 8.757162 -0.01293126 11.311777 8.74423074
0.92 10.76754 0.4546365 8.788646 -0.01099331 11.2221765 8.77765269
0.924 10.66299 0.4558058 8.830821 -0.008806515 11.1187958 8.822014485
0.928 10.55888 0.4568678 8.858884 -0.0064308 11.0157478 8.8524532
0.932 10.4771 0.4578595 8.868075 -0.00387836 10.9349595 8.86419664
0.936 10.43074 0.4587807 8.824734 -0.001284358 10.8895207 8.823449642
0.94 10.41968 0.4596162 8.732016 0.001330457 10.8792962 8.733346457
0.944 10.44582 0.4603547 8.586712 0.003863958 10.9061747 8.590575958
0.948 10.49947 0.4609152 8.369445 0.006285367 10.9603852 8.375730367
0.952 10.56068 0.4612762 8.124343 0.008544459 11.0219562 8.132887459
0.956 10.6132 0.4614193 7.872859 0.0106204 11.0746193 7.8834794
0.96 10.65063 0.4610573 7.634106 0.01257428 11.1116873 7.64668028
0.964 10.66694 0.4604796 7.4584 0.01438393 11.1274196 7.47278393
0.968 10.63953 0.4597983 7.311126 0.0160406 11.0993283 7.3271666
0.972 10.58774 0.4591407 7.223402 0.0175104 11.0468807 7.2409124
0.976 10.51568 0.4586347 7.197868 0.01877119 10.9743147 7.21663919
0.98 10.42569 0.4583239 7.223688 0.01983562 10.8840139 7.24352362
0.984 10.32231 0.4582743 7.293676 0.02069883 10.7805843 7.31437483
0.988 10.21467 0.4585268 7.408302 0.02134563 10.6731968 7.42964763
0.992 10.10972 0.4590868 7.572067 0.02178827 10.5688068 7.59385527
0.996 9.998319 0.4599504 7.779261 0.0220249 10.4582694 7.8012859
1.0 9.90171 0.4611158 8.017371 0.02196782 10.3628258 8.03933882
1.004 9.814075 0.4625496 8.278509 0.02158904 10.2766246 8.30009804
1.008 9.739841 0.4641733 8.53705 0.02083312 10.2040143 8.55788312
1.012 9.697177 0.4659772 8.772292 0.01978358 10.1631542 8.79207558
1.016 9.680311 0.4679528 8.959637 0.01853113 10.1482638 8.97816813
1.02 9.697205 0.4700662 9.089097 0.01704902 10.1672712 9.10614602
1.024 9.747968 0.4722548 9.123319 0.0153298 10.2202228 9.1386488
1.028 9.827867 0.4743322 9.071647 0.01335376 10.3021992 9.08500076
1.032 9.931774 0.4761635 8.95296 0.01119806 10.4079375 8.96415806
1.036 10.04324 0.4776219 8.77693 0.00885784 10.5208619 8.78578784
1.04 10.15521 0.4786576 8.57356 0.006388266 10.6338676 8.579948266
1.044 10.25347 0.4792005 8.366273 0.003918893 10.7326705 8.370191893
1.048 10.34141 0.4792872 8.172273 0.001529878 10.8206972 8.173802878
1.052 10.42063 0.4790083 7.99147 -0.0007476414 10.8996383 7.9907223586
1.056 10.48231 0.4784669 7.841007 -0.00278236 10.9607769 7.83822464
1.06 10.535 0.4777715 7.71503 -0.004551206 11.0127715 7.710478794
1.064 10.57713 0.4770867 7.604937 -0.005975948 11.0542167 7.598961052
1.068 10.61037 0.4765271 7.523125 -0.007009131 11.0868971 7.516115869
1.072 10.6366 0.4762666 7.453 -0.007591214 11.1128666 7.445408786
1.076 10.66105 0.4761373 7.393349 -0.007547584 11.1371873 7.385801416
1.08 10.67679 0.47708 7.346662 -0.007347202 11.15387 7.339314798
1.084 10.69314 0.4786348 7.310944 -0.006880639 11.1717748 7.304063361
1.088 10.69496 0.4806185 7.284035 -0.00617656 11.1755785 7.27785844
1.092 10.696 0.4826204 7.255351 -0.00517259 11.1786204 7.25017841
1.096 10.6811 0.4851491 7.261014 -0.004320389 11.1662491 7.256693611
1.1 10.65321 0.4875245 7.25963 -0.003379625 11.1407345 7.256250375
1.104 10.59989 0.489536 7.280639 -0.002212541 11.089426 7.278426459
1.108 10.53339 0.491148 7.320711 -0.0008173265 11.024538 7.3198936735
1.112 10.45541 0.4923388 7.375707 0.0007673387 10.9477488 7.3764743387
1.116 10.35654 0.4930699 7.437246 0.002546744 10.8496099 7.439792744
1.12 10.25451 0.4934368 7.515594 0.004518821 10.7479468 7.520112821
1.124 10.16084 0.4935364 7.594104 0.006658712 10.6543764 7.600762712
1.128 10.07123 0.4934188 7.671506 0.008976558 10.5646488 7.680482558
1.132 10.01102 0.4932692 7.717686 0.01136845 10.5042892 7.72905445
1.136 9.981489 0.4930742 7.736237 0.01378999 10.4745632 7.75002699
1.14 9.983586 0.4928519 7.712019 0.01612124 10.4764379 7.72814024
1.144 10.01715 0.4924667 7.633915 0.01829935 10.5096167 7.65221435
1.148 10.07273 0.4918688 7.521125 0.02031089 10.5645988 7.54143589
1.152 10.13041 0.4910118 7.383024 0.02212951 10.6214218 7.40515351
1.156 10.18447 0.4899051 7.227953 0.02379692 10.6743751 7.25174992
1.16 10.2226 0.4886512 7.09172 0.02527808 10.7112512 7.11699808
1.164 10.2291 0.4872919 6.981498 0.02665521 10.7163919 7.00815321
1.168 10.2143 0.4859579 6.912076 0.02790313 10.7002579 6.93997913
1.172 10.17825 0.4845011 6.895558 0.02909014 10.6627511 6.92464814
1.176 10.11939 0.4830736 6.928854 0.0301251 10.6024636 6.9589791
1.18 10.04105 0.4818601 7.017431 0.03097354 10.5229101 7.04840454
1.184 9.953668 0.4809386 7.155156 0.03159458 10.4346066 7.18675058
1.188 9.853721 0.4802847 7.341799 0.03199093 10.3340057 7.37378993
1.192 9.746805 0.4798288 7.565388 0.0321015 10.2266338 7.5974895
1.196 9.63973 0.4794445 7.834783 0.031985 10.1191745 7.866768
1.2 9.546938 0.4791766 8.123428 0.03154617 10.0261146 8.15497417
1.204 9.451101 0.4788624 8.433982 0.03085362 9.9299634 8.46483562
1.208 9.381355 0.4785543 8.749082 0.02991472 9.8599093 8.77899672
1.212 9.338857 0.4783963 9.046338 0.02874859 9.8172533 9.07508659
1.216 9.316443 0.4784799 9.300899 0.02744369 9.7949229 9.32834269
1.22 9.334505 0.4790046 9.456213 0.02592813 9.8135096 9.48214113
1.224 9.405374 0.480063 9.478086 0.02408597 9.885437 9.50217197
